,rolls, pitches, yaw
0,-0.19937533086245385,-1.2729921135600926,0.002214944228252042
1,-0.2553210698692687,-1.6332338921381202,0.00014172841952820838
2,-0.34273368190893366,-1.7241804048993021,-0.0018378671485374855
3,-0.2762126006945076,-1.752167069489117,-0.0062689703217403015
4,-0.2508233247513771,-1.7348085061608294,-0.06615393305487004
5,-0.169394418527945,-1.6544215409824583,-0.1374554636791699
6,-0.26765206554240656,-1.6509928732617491,-0.11505971327276507
7,-0.3102263380042048,-1.6684085564511515,-0.0724289339126296
8,-0.3108979044753803,-1.6088270717429825,-0.027112491370622386
9,-0.3534180688325064,-1.6157137946870415,0.011978512647347435
10,-0.3957465449161695,-1.6261176570815505,0.037094092810140554
11,-0.40284232488508714,-1.6260908524574997,0.04418977979760276
12,-0.40286277215883753,-1.6680605871896612,0.04433785320936117
13,-0.3923232600680721,-1.6820661466607514,0.0407348777049419
14,-0.3818363166604913,-1.6995584190057786,0.04063929795913488
15,-0.37484596913596463,-1.7135505924943928,0.040581450023944574
16,-0.37133969878641854,-1.6960645138281065,0.040472254950674205
17,-0.3958627788313038,-1.661067927726082,0.044211744854283905
18,-0.40636444553315815,-1.675054598228171,0.044413675709528776
19,-0.3783679466505394,-1.6540792975879601,0.04393499266010071
20,-0.3888527462616052,-1.6330905013995505,0.044015023370001974
21,-0.36787306819029725,-1.654083317559716,0.043783493045670044
22,-0.37136639973361746,-1.6435900616818289,0.04379986094105781
23,-0.3643781986256521,-1.6610801601283873,0.04375532789812763
24,-0.381878065594335,-1.6785606138912559,0.04406738934177861
25,-0.3783847702059906,-1.6890551110576826,0.04405092446978415
26,-0.36789309682177634,-1.6960545399124787,0.04391876642894178
27,-0.3608781914014215,-1.6575837474921207,0.0436935536942473
28,-0.3643715500905134,-1.6470904794385215,0.043710668978139966
29,-0.36437321942352774,-1.650588222680991,0.04372183528274116
30,-0.35742704542216786,-1.6505798460163776,0.04711928061486727
31,-0.39243322034152817,-1.6960330019308805,0.04777952944479251
32,-0.3819418824430703,-1.703031616028023,0.047647594418993036
33,-0.38894039865912794,-1.706526505824356,0.047763507788857934
34,-0.38544016650498825,-1.7030301643577759,0.047699588931917225
35,-0.39594802322968237,-1.7275085942006114,0.04794051451446045
36,-0.3574499546565241,-1.6960476814809375,0.04726171712877096
37,-0.3854365544231865,-1.696035903903522,0.0476759661425231
38,-0.3714183658769041,-1.647076483014945,0.047309469675527176
39,-0.39591349481418453,-1.6610558623695038,0.04770998965432538
40,-0.38897336899123963,-1.6715400090594053,0.05114257987200066
41,-0.4064686432323016,-1.678526277257334,0.05142265192417446
42,-0.399466276137843,-1.6680375842601025,0.051283432863173495
43,-0.4099573675568838,-1.661037580074275,0.051411085087153426
44,-0.4064647816129751,-1.6715320653834855,0.05139774064301691
45,-0.4099728534773777,-1.6890178652370456,0.05151159742133319
46,-0.38548262947737544,-1.6855311566927806,0.05113880871015559
47,-0.378527433664706,-1.6680353823693388,0.0544761308030018
48,-0.3890183531157004,-1.6610350536719567,0.054605055129224714
49,-0.38901231444528755,-1.6505431248594995,0.05456927663536032
50,-0.3890022908878065,-1.6330547830835196,0.054509645825147245
51,-0.3784995289520813,-1.6190701833035859,0.05431365584787929
52,-0.374987522269977,-1.5945893799847297,0.05418375257663648
53,-0.3750299841317292,-1.5840850486391123,0.0576474138964114
54,-0.37502377350472266,-1.573593313720807,0.057612920521706745
55,-0.38900602444631055,-1.5560992486134868,0.05774545583009291
56,-0.3855509035673482,-1.5490937936424514,0.061172418644799526
57,-0.38904475371317065,-1.542096785205316,0.06119585694867849
58,-0.3960765852849045,-1.5245939463370926,0.06472737519483598
59,-0.4310413563016007,-1.5000919389450216,0.06510031547327277
60,-0.4450454516125859,-1.5175708489783601,0.06535169496180729
61,-0.5220273512000454,-1.486034671111534,0.0697250267310085
62,-0.4485261518822612,-1.4266223219532923,0.06853861296933762
63,-0.5290184093838378,-1.4790352184633404,0.0697833427880954
64,-0.4450745798868324,-1.493075162436812,0.06875424207930013
65,-0.48007792198147536,-1.5245314880245517,0.06934246924147038
66,-0.4310847189610557,-1.4965812002356647,0.06858513683908424
67,-0.47310744042963687,-1.4965416296422729,0.07263142070859299
68,-0.4381470183741252,-1.5245433391533325,0.07228202544164197
69,-0.46617629616005374,-1.5839818531258374,0.07289734162658383
70,-0.44170184462295087,-1.6014855817582192,0.07262657456047913
71,-0.42770130020886754,-1.591001590545065,0.07239164270704761
72,-0.43470072671794935,-1.5315275413818892,0.07576021925917935
73,-0.45916074722327777,-1.4965363565070458,0.07594669760750432
74,-0.42765153326959787,-1.4615834485293104,0.07540435062034272
75,-0.4032045041440949,-1.4545919853959963,0.07856526637477777
76,-0.39623286521198103,-1.4860742031140048,0.07858589211780638
77,-0.3822540561512956,-1.5035705149527259,0.07846307884249232
78,-0.3892502660524836,-1.503565880395121,0.07855488927032629
79,-0.3752363836351216,-1.4755956033606936,0.07827912515355664
80,-0.36829914544842773,-1.4930760358924402,0.0817435892404464
81,-0.4032095621858153,-1.4056157759005625,0.08189002722184008
82,-0.42424916012077346,-1.4160806843122324,0.08568447103015267
83,-0.42073939085222567,-1.402092982182739,0.08558959913800415
84,-0.43128221804890415,-1.4090669941457155,0.08924239032475526
85,-0.4452680197152332,-1.4020609727145266,0.08938712689162154
86,-0.47324872670606616,-1.3985415453947816,0.08971501537388149
87,-0.4732425263844886,-1.391547506374554,0.08968598560432825
88,-0.4838239222278876,-1.4404883172378662,0.09351911110926286
89,-0.49083291593332884,-1.454471782162966,0.09366728810049742
90,-0.5048609538211588,-1.4929314382823786,0.0940152466563842
91,-0.5048872321885195,-1.520911273376745,0.09413917867939986
92,-0.49790080215562593,-1.531409777118395,0.0940921487303356
93,-0.46640470652144006,-1.517444993773339,0.09361410238557959
94,-0.4629033423290584,-1.513950350274411,0.09355357300570202
95,-0.45240583850206284,-1.510462343722063,0.09340102749286255
96,-0.43142362977823595,-1.5174735071406762,0.09315084523062948
97,-0.40695269307241044,-1.5349815625031469,0.0928890686417441
98,-0.41395845967109746,-1.5454675430222424,0.0930209294673934
99,-0.41394895089660255,-1.5349759170171688,0.09298279204287922
100,-0.4174407700763371,-1.5279778250032567,0.0930040091874043
101,-0.40695899993584617,-1.5419755450475976,0.09291406157007215
102,-0.40346726715558784,-1.5489736633012445,0.09289178061410946
103,-0.40691809848435456,-1.5489833791600751,0.0894409753664105
104,-0.41741255439250025,-1.548975071955954,0.08958283599689522
105,-0.42441814018976154,-1.5594625954632895,0.08971651832512141
106,-0.4279007505817433,-1.5419716298915431,0.08969842266708229
107,-0.4174002691007404,-1.5349857994451481,0.08953157068727126
108,-0.4279069438787124,-1.5489669198168108,0.08972470347272377
109,-0.41741872778075567,-1.555970375906646,0.08960847721211564
110,-0.42440270914673317,-1.5419745008153467,0.08965135611752202
111,-0.4104163017136795,-1.5489806617243713,0.08948826555871338
112,-0.41391743138752646,-1.552475440227399,0.08954825937191582
113,-0.4244088513897662,-1.5489696371685342,0.08967741483083906
114,-0.4209013837442148,-1.538479422019948,0.08959134509413458
115,-0.42087372888861163,-1.5070032245749536,0.08947504365088621
116,-0.4278699252011722,-1.5069977982897793,0.089567058292175
117,-0.42437188392014485,-1.5070005113903842,0.08952105172548705
118,-0.4278668470072429,-1.503500186173457,0.08955392222237403
119,-0.4173237589197154,-1.5000234191322326,0.08590536542000748
120,-0.4173297164178853,-1.5070187935055201,0.08593099576141731
121,-0.4208306788636398,-1.510513652051902,0.08598991316873426
122,-0.434846956512882,-1.5384817957640389,0.08628113482969635
123,-0.4173533998357802,-1.5349985046599162,0.0860334871553658
124,-0.42785964732650344,-1.5489799454147917,0.08622660396052163
125,-0.42434966278598213,-1.53499328623976,0.08612721197413845
126,-0.4278447540655767,-1.5314930420223802,0.0861609388496724
127,-0.42435264321473565,-1.5384897783467066,0.08614023597795588
128,-0.4383721714829209,-1.56995674552678,0.08644920993136561
129,-0.43138780590445586,-1.5839513521907447,0.08640632057729439
130,-0.43839019893469305,-1.5909413240700294,0.0865299509870538
131,-0.45237998641785876,-1.5874331850702668,0.08671035015271635
132,-0.4488999264293954,-1.608420618759875,0.08674456774163074
133,-0.43492212773164535,-1.6259194543755249,0.08661492123948532
134,-0.4244364698762615,-1.6364191598058544,0.08650510268193885
135,-0.4103964087569144,-1.6399400218589857,0.0828196605164277
136,-0.43838833224195267,-1.6469150482262531,0.0832471156949891
137,-0.46641253642505426,-1.6328898438712203,0.08709030643757257
138,-0.45940377644466807,-1.6189055466934925,0.08693418581860746
139,-0.46989538577452133,-1.6153999915146964,0.08706803946935966
140,-0.47689187830702945,-1.6153947567999456,0.08716667930521148
141,-0.45940377644466807,-1.6189055466934925,0.08693418581860746
